-1.1702045,-1.06696422,-1.07211421,-1.13668593,-1.23015318,-1.08962626,-1.06465183,-1.09060499,-1.15377678,-1.18744638,-1.21278482,-1.20535202,-1.12483619;-1.81938725,-1.79401476,-1.74453061,-1.73587903,-1.74416374,-1.61812574,-1.66438553,-1.68826145,-1.58954014,-1.55983633,-1.47682885,-1.44375429,-1.52604098;-0.94937586,-1.0561268,-1.24823087,-1.26186553,-1.33907001,-1.44421724,-1.56632682,-1.58412129,-1.52172219,-1.6820583,-1.7715745,-1.68478315,-1.71131391
1.15586627,1.22721504,1.25595669,1.26674269,1.24526473,1.28290587,1.28087976,1.20968738,1.11910929,1.17145631,1.26671203,1.29404682,1.12281772;1.77139398,1.76418232,1.7925395,1.89595039,1.89100899,1.98783177,1.95972133,1.84466533,2.00326763,2.05449309,1.99736947,2.05415265,2.09289612;-0.80812168,-0.74233242,-0.71038297,-0.53529186,-0.53184611,-0.29706999,-0.25681995,-0.16715256,-0.15341659,-0.0471684,0.113425,0.29969913,0.4162679
0.06878119,0.13019611,-0.01049088,-0.00843994,-0.0467098,0.04386165,0.04264576,-0.01512784,0.00070865,0.10144212,-0.04361758,-0.03555183,0.02382185;0.9893218,0.92267707,0.97344555,1.17124554,1.07140737,1.21220554,1.15606736,1.28360754,1.29735486,1.34954302,1.43974541,1.40763731,1.43715318;-1.53676627,-1.54205407,-1.58010362,-1.44949838,-1.283464,-1.3758837,-1.26263591,-1.11402177,-1.07652937,-0.93035198,-0.85428252,-0.71490848,-0.60520226
1.04935128,1.08940523,0.94152369,0.92939526,1.12661253,1.12173601,1.08256477,0.95161078,1.03393599,1.04421879,1.0778928,0.96147326,1.09641838;1.93774265,1.87133139,1.93702743,1.88411242,1.93227656,1.91195063,2.05459287,2.00745103,2.03738009,1.89985875,1.95089258,1.99094348,1.92117272;1.04876312,1.01250193,0.83366257,0.72412484,0.57769952,0.65680476,0.48656947,0.30105223,0.22958767,0.24457132,-0.03947823,-0.05658456,-0.09309746
-0.94868615,-0.95892154,-0.85542227,-0.87255995,-0.83302529,-0.98452974,-0.95858277,-0.86579244,-0.9498689,-0.83633815,-0.9188731,-1.0262654,-0.96347957;1.28620257,1.32148195,1.3226988,1.3499142,1.42624253,1.37355069,1.36478817,1.42552552,1.40270396,1.45017211,1.62577454,1.63504993,1.6366073;-0.30066135,-0.32747272,-0.60885561,-0.55218244,-0.80099072,-0.74962084,-0.84176434,-1.01896952,-1.16090303,-1.09756566,-1.13738936,-1.30686096,-1.45021449
-0.59729149,-0.50791455,-0.65394825,-0.57699148,-0.55138421,-0.62118409,-0.66863346,-0.63962934,-0.64005155,-0.65927375,-0.62485766,-0.55791613,-0.74012893;-1.82839458,-1.80600705,-1.61612913,-1.78464569,-1.62003889,-1.55510878,-1.5714199,-1.60982431,-1.58146451,-1.57452741,-1.46371688,-1.49115704,-1.41243951;-1.3476706,-1.42750567,-1.44406667,-1.61250481,-1.5272626,-1.59842164,-1.79865276,-1.70805023,-1.83686683,-1.74312153,-1.81736744,-1.75197724,-1.74728463
-1.22466381,-1.06005633,-1.05828698,-1.08557334,-1.08900647,-1.11889978,-1.07328581,-1.14677549,-1.11565071,-1.11627371,-1.15325047,-1.21822596,-1.0528163;2.07853666,2.00249934,2.063974,1.98589156,1.99801136,1.93893975,2.05631054,2.0328701,1.9718266,2.03962007,2.00865973,2.02761989,1.96013017;0.12312547,-0.02244807,-0.14509482,-0.14177422,-0.29267241,-0.40427143,-0.51884788,-0.51231485,-0.57194675,-0.69345366,-0.85197508,-0.90363573,-0.95223455
0.54570915,0.59393383,0.4669758,0.56090257,0.44613251,0.40364192,0.45905002,0.42695454,0.54955849,0.45752491,0.46481734,0.46757006,0.3827224;0.01078684,0.04373392,0.11497874,0.1381608,0.20825061,0.25746984,0.38584553,0.39802846,0.31738614,0.46157882,0.4322753,0.44424227,0.48633595;-1.63277336,-1.60124028,-1.59602218,-1.6323778,-1.51497877,-1.53021288,-1.48341992,-1.43942181,-1.26902324,-1.16329283,-1.13256582,-1.08553446,-0.96037282
0.35201087,0.29635992,0.2667544,0.28058596,0.20135422,0.16512625,0.30748586,0.19596443,0.11601865,0.1873474,0.1370599,0.22907048,0.17144934;1.08640753,1.11123788,1.22297151,1.17206168,1.28665299,1.31341212,1.33457858,1.40885885,1.3780397,1.39224884,1.58138649,1.44879293,1.5092645;-0.6146727,-0.53091983,-0.49172453,-0.37188705,-0.23920427,-0.29644743,-0.10891935,-0.03713671,0.05067706,0.22789898,0.3549849,0.51740555,0.47942046
1.42888207,1.35711872,1.4287824,1.32972125,1.27361273,1.29199213,1.32046688,1.33668131,1.38904616,1.31826386,1.35251083,1.23433445,1.41302583;-1.00494294,-1.11160424,-0.96624527,-1.19257452,-1.15854718,-1.19123586,-1.23286699,-1.33158626,-1.3396277,-1.23300312,-1.44428737,-1.35486604,-1.40902797;0.90025815,0.79535544,0.6264418,0.62122774,0.39467707,0.42461295,0.2029758,0.11424358,0.08667763,-0.11446132,-0.12583931,-0.36994917,-0.42189813
1.37428474,1.25835388,1.26029816,1.27202976,1.45183808,1.25969423,1.40103854,1.3445884,1.40656489,1.29928474,1.3684154,1.30666036,1.32625626;-1.77371601,-1.92514853,-1.85153904,-1.73575544,-1.81157912,-1.84702466,-1.781366,-1.83404421,-1.73588969,-1.72012285,-1.74305004,-1.7688141,-1.86214429;-0.86808299,-0.78791291,-0.75252429,-0.52457483,-0.47139081,-0.46777781,-0.20882103,-0.28156582,-0.02758846,0.00993019,0.22519477,0.28889116,0.2931186
0.70507679,0.76786069,0.76175726,0.74821468,0.77196943,0.8558533,0.74906081,0.9041457,0.82424908,0.88753386,0.94179524,0.77463332,0.78436415;-1.339821,-1.19721197,-1.15237597,-1.0830695,-1.03752368,-1.05876809,-0.98885525,-0.94722214,-1.04181275,-0.91553766,-0.81075562,-0.81763216,-0.90830945;-0.90456945,-0.6229213,-0.64138423,-0.46963643,-0.42815281,-0.30738519,-0.21839724,-0.17213359,0.00231255,0.04955122,0.23444471,0.37347132,0.40987113
-0.78337972,-0.76994974,-0.73240337,-0.71520116,-0.73952145,-0.58820862,-0.72296811,-0.64291211,-0.59476854,-0.70338221,-0.65019351,-0.73637124,-0.53655832;0.72041415,0.70205481,0.77021873,0.83303556,0.92786127,0.89316676,0.88604298,0.93893612,1.08543795,1.00437614,1.17549323,1.08147689,1.13869768;-1.86186092,-1.79447824,-1.92572776,-1.76274061,-1.88520105,-1.75133754,-1.79634318,-1.76352164,-1.66048456,-1.62994718,-1.74471825,-1.63894013,-1.55339669
-0.37446503,-0.48312066,-0.40626839,-0.46518739,-0.43023996,-0.44634972,-0.39738562,-0.5509489,-0.56670461,-0.40641074,-0.39334562,-0.51166941,-0.4128715;-1.64770974,-1.6499474,-1.74355261,-1.67491875,-1.77633193,-1.71608081,-1.80854378,-1.86036234,-1.73674279,-1.91276988,-1.80961118,-1.78910408,-1.79587657;-1.23652569,-1.21208107,-1.16383803,-1.05954893,-1.01597393,-0.84846392,-0.91071383,-0.72127736,-0.68926594,-0.62757523,-0.5108351,-0.42495816,-0.22872518
-1.24245151,-1.2066746,-1.17504471,-1.14883762,-1.11553483,-1.20877703,-1.18974349,-1.16381939,-1.21680248,-1.09272506,-1.19846966,-1.09251773,-1.05465167;1.65354945,1.64242362,1.64245014,1.76371487,1.76138132,1.68798135,1.79457089,1.77216365,1.89909913,1.87054407,1.80093339,1.96560938,1.90899493;-1.55828178,-1.4913647,-1.39840367,-1.27973774,-1.24993981,-1.08710148,-1.13744309,-0.87671877,-0.91222231,-0.78881635,-0.70726716,-0.5724752,-0.58324847
-1.15487969,-1.09175608,-1.14372499,-1.14905944,-1.08084204,-1.05073485,-1.22024221,-1.15468325,-1.23485826,-1.18623103,-1.12903639,-1.16291059,-1.08163326;-1.08216662,-1.05295533,-1.00753701,-1.03644018,-0.98611938,-0.97927309,-0.87132347,-0.88860186,-0.7995993,-0.65736438,-0.65264538,-0.6224956,-0.5536526;0.24087079,0.35001862,0.57738557,0.61187789,0.63304248,0.84620334,0.8524948,1.01206762,1.10483338,1.13553668,1.32747082,1.33304968,1.33261314
1.18283849,1.10634503,1.10665064,1.12915625,1.21481997,1.10305614,1.21717064,1.15872841,1.05108086,1.1300998,1.1694694,1.14421065,1.03304984;0.51868596,0.50719288,0.51204096,0.47481191,0.43584054,0.39079799,0.31888286,0.29105901,0.17173852,0.20026135,0.12938904,0.11235418,-0.04015848;1.5690175,1.62860487,1.71446906,1.80636567,1.74405632,1.78343356,1.86174541,2.00270629,2.03527015,2.00070333,1.94939415,1.98104,2.02155192
-1.15691308,-1.14570295,-1.09915809,-1.05904609,-1.21493946,-1.0621564,-1.20005561,-1.02810028,-1.06287438,-1.08358563,-1.04570885,-1.11715043,-1.01084744;-0.29426149,-0.24189168,-0.2007436,-0.07026499,-0.18694175,0.05731315,0.10849368,0.00331688,0.12320581,0.06105404,0.25007499,0.22498357,0.31942927;-0.32370849,-0.49913105,-0.46370445,-0.5867784,-0.7009811,-0.89244996,-0.81891193,-1.04287851,-1.01256113,-1.21334366,-1.18505831,-1.34742795,-1.29443791
0.76941977,0.78790729,0.85785056,0.80167326,0.78707493,0.74244767,0.74946061,0.88681229,0.87316511,0.74371886,0.68832449,0.7207387,0.78559244;-0.65431716,-0.62170857,-0.49556428,-0.48824764,-0.40979179,-0.37874522,-0.35518746,-0.42545745,-0.2918667,-0.33914969,-0.11138586,-0.14254664,-0.07385416;-0.05209832,-0.2130463,-0.38849686,-0.38904774,-0.48041201,-0.59513711,-0.64334398,-0.87953444,-0.83924986,-1.0104011,-0.96447641,-1.09717185,-1.31265228
0.13698438,0.11423812,0.19210456,0.15773464,0.14484257,0.07152585,0.13173962,0.20798429,0.19677702,0.16670015,0.17511353,0.08431292,0.21414187;0.32406558,0.19569347,0.24501241,0.15035099,0.182198,0.08127341,0.00614354,-0.0208811,-0.06845327,-0.06003116,-0.21477628,-0.20132827,-0.30083887;-1.38192646,-1.44714239,-1.37274478,-1.25975086,-1.22071758,-0.95696882,-0.88089928,-0.85055304,-0.84517848,-0.5765989,-0.55967187,-0.51477693,-0.31183622
0.71868459,0.8314087,0.78475444,0.72029762,0.73208289,0.91456259,0.92984155,0.7923189,0.86431129,0.94690493,0.83846219,0.91570113,0.89904597;-0.31270179,-0.41065108,-0.56256907,-0.4992498,-0.6041958,-0.628058,-0.59985121,-0.6170519,-0.82009305,-0.83365579,-0.81804164,-0.92097096,-0.88853819;-1.72970252,-1.85846117,-1.74265989,-1.80237934,-1.67539429,-1.61344949,-1.65700973,-1.5616759,-1.63534429,-1.53834261,-1.48552832,-1.442378,-1.18650331
-0.43319111,-0.46621028,-0.43106293,-0.40254994,-0.44879477,-0.29035503,-0.43710202,-0.4358077,-0.36308968,-0.41649907,-0.26763776,-0.37017066,-0.2787136;1.72522083,1.67476389,1.5842782,1.53007578,1.56497818,1.49034967,1.54285772,1.54594518,1.51677975,1.42667487,1.43940643,1.38768195,1.21084369;-1.62337292,-1.65748588,-1.69155849,-1.72422384,-1.86010362,-1.71142216,-1.78954873,-1.75921923,-1.9181331,-1.74087803,-1.74599337,-1.91537827,-1.78762319
0.62224223,0.61802028,0.68937455,0.73165354,0.70476686,0.60269843,0.65645042,0.61641984,0.57867173,0.5526481,0.55391563,0.51374498,0.62109486;-0.91147716,-0.83752455,-0.77587189,-0.85181996,-0.68862446,-0.77111538,-0.69010666,-0.60486056,-0.63909964,-0.44948345,-0.54557993,-0.33077551,-0.44648366;1.6375685,1.51132647,1.41004884,1.3302471,1.16969262,1.07087057,1.00555292,1.03663671,0.92135316,0.82183702,0.67494622,0.50293302,0.56252678
1.24922329,1.24584622,1.41029805,1.24650583,1.26115765,1.29506407,1.4090569,1.3641767,1.33648123,1.41914297,1.25045423,1.38802955,1.28816614;-1.05641801,-1.15851179,-1.13980739,-1.26619684,-1.21136789,-1.29752686,-1.40741934,-1.36434759,-1.46372077,-1.52051911,-1.46718775,-1.3929565,-1.53028232;1.14139931,0.97204018,0.89212157,0.9252739,0.7900156,0.56494217,0.51801166,0.53338109,0.27259007,0.29106789,0.0551176,-0.00393208,-0.16663542
0.27517913,0.42198449,0.3585883,0.37751914,0.40197923,0.39437854,0.35412196,0.29442019,0.36224283,0.23733134,0.1822377,0.22027786,0.32384764;-0.4919628,-0.57318046,-0.51908475,-0.38769541,-0.42923598,-0.26109431,-0.22969569,-0.15612402,-0.07287464,-0.15631099,0.03517905,-0.108946,-0.01386551;1.73097611,1.77762244,1.73732647,1.59279551,1.64642446,1.51872068,1.50750723,1.37061886,1.3173347,1.3124127,1.21040495,1.07468548,1.00848313
-0.17563423,-0.24585083,-0.25745601,-0.27374127,-0.26465052,-0.2148812,-0.11655887,-0.15148768,-0.07430008,-0.23394893,-0.20709809,-0.12880449,-0.20231246;-0.97294939,-0.91189298,-0.95473256,-0.75411071,-0.81550388,-0.71130098,-0.74587023,-0.73218023,-0.62608289,-0.60624557,-0.50289229,-0.576781,-0.53029204;1.51776831,1.41809321,1.30324315,1.27542629,1.20804541,1.0628667,0.98039544,0.90257286,0.80485417,0.7259459,0.50120553,0.36038799,0.38072321
0.98662141,1.02274823,1.1459171,1.1451312,1.13992933,1.00839461,1.08421507,0.98023304,0.98692762,1.13244112,1.0713397,1.0147978,1.1471826;-1.80003913,-1.77640719,-1.92469699,-1.84450145,-1.90820131,-1.8225208,-1.75647538,-1.74040011,-1.85438062,-1.8656484,-1.7581344,-1.74365514,-1.72124419;2.0139444,1.94076558,1.93102965,1.97124552,1.94114309,1.89875793,1.86737456,1.85487116,1.6832838,1.6309077,1.63815701,1.51708364,1.52975126
1.32143104,1.33399923,1.40475135,1.42077994,1.27040532,1.33285441,1.42630492,1.31511048,1.35283644,1.36771368,1.41015121,1.27269993,1.43981939;-1.33934282,-1.35991533,-1.21120487,-1.13582957,-1.24911985,-1.15643476,-1.18864395,-1.11162176,-1.1098499,-0.92543105,-1.0609996,-0.95598559,-0.80352355;2.05981427,1.94058514,2.11845393,2.06496337,1.97378222,2.02408788,1.99266356,1.90501952,1.76521247,1.80294711,1.73611494,1.68198503,1.73884712
1.43594557,1.36957632,1.41006863,1.41017735,1.40546387,1.35630007,1.40575786,1.28533478,1.36571485,1.42682275,1.35970253,1.28082653,1.35311564;1.94181085,2.06205119,1.90875999,2.04226435,2.10297816,1.97782891,2.01482737,2.04162725,2.10946137,2.03207866,1.9361876,2.12569358,2.08842551;-1.6155671,-1.7628814,-1.61815737,-1.74350697,-1.69624742,-1.79033139,-1.79937324,-1.84777167,-1.73603632,-1.7509513,-1.82981643,-1.76437915,-1.81149284
0.76181068,0.85001695,0.70857401,0.79511821,0.87652118,0.83522107,0.80943166,0.75921518,0.75255213,0.90170086,0.80902361,0.74394572,0.80857526;0.02326011,0.17137928,0.24720351,0.15564499,0.25292229,0.40885916,0.42219321,0.52025548,0.42585976,0.49762183,0.53543536,0.61273988,0.65532779;1.92343376,1.83721271,1.95001821,1.92957147,1.82324052,1.66394293,1.5957026,1.53360713,1.63100049,1.45105773,1.43154038,1.29998591,1.16151817
1.13393109,1.10662167,1.04956915,1.09826557,1.07885631,1.02746814,1.11244771,1.00021356,1.01196917,1.11492059,1.17681532,1.18400674,1.06111068;-0.61745297,-0.6808986,-0.79023216,-0.78865395,-0.91028941,-0.98935835,-1.01072615,-1.08039288,-1.10681062,-1.13187303,-1.16412423,-1.09331683,-1.28496778;-1.74963711,-1.64477667,-1.8234141,-1.7568103,-1.87993364,-1.75558292,-1.88823664,-1.93048473,-1.7958234,-1.80305554,-1.80195462,-1.88732152,-1.80869107
-0.65052042,-0.65996741,-0.62296857,-0.58934816,-0.65455116,-0.66829345,-0.72457654,-0.61432965,-0.74857582,-0.66574863,-0.75195774,-0.73064114,-0.5986079;0.61979893,0.57962767,0.54232812,0.32393706,0.27979994,0.25647702,0.15861262,0.12530509,0.07111702,0.15821767,0.03763187,0.03206398,-0.11971028;-1.17124182,-1.09326003,-0.84818205,-0.75315823,-0.83697458,-0.74176802,-0.63782301,-0.40733095,-0.37806091,-0.27127677,-0.22763659,-0.13722853,0.12342683
-0.20953109,-0.11002189,-0.03116956,-0.18590432,-0.20149482,-0.11937475,-0.14717765,-0.21187778,-0.19384183,-0.1908114,-0.24490223,-0.2711654,-0.22042449;-0.36330231,-0.46219633,-0.39332834,-0.47195216,-0.62245964,-0.65025856,-0.63366476,-0.70453397,-0.73729425,-0.78581628,-0.79453304,-0.96907497,-0.8930285;-0.87694753,-0.94521253,-1.0997863,-1.20468025,-1.19050121,-1.26220325,-1.40969785,-1.38939128,-1.46435244,-1.51258169,-1.60223402,-1.69367668,-1.75810434
1.26079157,1.23123137,1.13802219,1.1653066,1.33351931,1.18640295,1.22209644,1.15522973,1.18090913,1.23764799,1.25348304,1.28809362,1.25268401;-1.1668645,-1.05283708,-1.18602538,-1.2506957,-1.3112282,-1.32519836,-1.31009291,-1.40943012,-1.30057071,-1.48302787,-1.37530384,-1.4088751,-1.53382226;2.07692198,2.05150056,2.0791747,1.94361187,1.97616992,2.05472685,1.898578,1.91502224,1.99725577,1.84217971,1.77225954,1.82416523,1.76800238
-0.57663772,-0.46068078,-0.53511365,-0.48792055,-0.5597249,-0.53234853,-0.5188088,-0.42284398,-0.41898667,-0.53938483,-0.50733158,-0.54324563,-0.39590809;0.9823421,0.88897288,0.96198464,0.90843104,0.84044956,0.67460125,0.72721869,0.64239361,0.5341872,0.67667941,0.61574704,0.50027779,0.36868461;0.90836639,0.79954718,0.54606116,0.58726666,0.33242179,0.32644392,0.28638538,0.00502168,0.02996679,-0.19465482,-0.2284885,-0.31171827,-0.37571011
0.23380547,0.29298193,0.18608794,0.31258211,0.23267468,0.22193122,0.2079275,0.25905896,0.3559911,0.31156579,0.29566551,0.42310696,0.40756601;1.99491966,1.96386243,2.07625695,2.06145076,2.09754368,2.07568807,2.07058795,1.98231636,2.0052947,1.87578743,1.90706329,1.95132612,1.95017716;-0.21438884,-0.01279746,0.05110025,0.24102635,0.18234567,0.2932162,0.45783033,0.6298304,0.61773102,0.78588852,0.94722839,1.04298631,1.03200095
-0.03043396,-0.04319506,-0.03666846,0.10183535,0.04240499,0.01584182,0.07665572,0.11908076,0.13653697,0.1039764,0.1087747,0.11331752,0.14117968;1.96453696,1.92239288,1.83746763,1.85258051,1.91081106,1.81958976,1.73942614,1.78721743,1.72599806,1.66492211,1.58109843,1.65464998,1.62179329;1.08999919,1.00013077,0.8705175,0.84393172,0.71229538,0.57498085,0.57590645,0.28673589,0.26050501,0.21808931,0.03932681,-0.06088815,-0.18018627
-0.11960576,-0.14326915,-0.11400758,-0.03036126,0.00066217,-0.11860251,-0.15037928,-0.15755095,-0.06714297,-0.05769782,-0.1068332,-0.13904767,-0.11534953;-1.80125629,-1.7009926,-1.85111477,-1.71750965,-1.66376972,-1.77426228,-1.64203388,-1.71790999,-1.68120448,-1.66620736,-1.69290827,-1.57370448,-1.54297287;0.21570997,-0.04553268,0.01015615,-0.09036679,-0.22760266,-0.45568635,-0.51122065,-0.48051055,-0.61183473,-0.7106707,-0.77747277,-0.99470998,-0.99273291
-0.8037546,-0.84865324,-0.72761005,-0.74192702,-0.71399184,-0.66720594,-0.68454703,-0.7184434,-0.75882298,-0.80507803,-0.72226417,-0.72047225,-0.6150667;1.83778097,1.74507271,1.83782334,1.79463402,1.80043368,1.60084074,1.73832984,1.53663797,1.55835638,1.59631475,1.46845833,1.4389909,1.42210331;-1.74830294,-1.76626049,-1.78307795,-1.7537426,-1.75399027,-1.67565861,-1.66701405,-1.68529131,-1.5511858,-1.59563344,-1.45163578,-1.32295311,-1.23121999
1.16088793,1.15303619,1.05250822,1.16145126,1.21321947,1.08716928,1.24499902,1.20117402,1.22392081,1.13435031,1.17736199,1.22774905,1.07389221;0.95125428,1.06185259,1.08832095,1.12595401,1.24549439,1.24546878,1.31701413,1.29930817,1.27309146,1.42932093,1.42262081,1.50891273,1.53802594;-1.73300004,-1.70863425,-1.64174674,-1.52702222,-1.45726388,-1.36462505,-1.24369327,-1.31404241,-1.25506037,-1.12005196,-0.93615462,-0.83648472,-0.83731887
0.81253732,0.75452624,0.73606797,0.75369117,0.88350963,0.78017704,0.88403979,0.90926548,0.74866666,0.75267816,0.85357429,0.88377659,0.95277685;1.92666147,2.09780556,1.9795897,1.94978533,1.93238698,2.08592207,1.95613175,2.03673237,2.08184639,1.93079066,1.90408736,1.91202668,1.94104533;-1.03442283,-0.97801833,-0.76632816,-0.80640361,-0.6768474,-0.47011835,-0.33389561,-0.25386847,-0.28768474,-0.02628867,-0.01279331,0.13576993,0.19005431
1.30391235,1.27435381,1.26384593,1.42347411,1.26633959,1.40435469,1.38894737,1.37274438,1.41675895,1.40193127,1.25951642,1.27308997,1.40306982;2.08661839,2.07718577,2.12436893,2.00978903,2.07297039,1.95651327,1.99417673,1.98446191,1.99049192,1.93833072,2.09171474,2.00590012,2.00626854;0.54349382,0.39958345,0.43660491,0.32929295,0.09559573,0.13078501,0.0048433,-0.05785978,-0.2203399,-0.27407034,-0.34372937,-0.57844875,-0.57960685
0.97014874,0.81737524,0.83196423,0.89537697,0.88510107,0.86089008,0.86504305,0.94268171,0.85717849,0.7881896,0.85723464,0.77931216,0.82030227;1.30188135,1.28118421,1.1241195,1.14578376,1.1465491,0.96403113,0.95238706,0.95661747,0.89550638,0.90124761,0.76876405,0.8668743,0.76991052;-0.51943286,-0.6118085,-0.61167905,-0.79420739,-0.85672035,-1.00770202,-1.02663806,-1.13357592,-1.28911206,-1.28506112,-1.29044704,-1.34801589,-1.5266874
-1.01589645,-1.20753095,-1.01243254,-1.16602353,-1.08392731,-1.1690873,-1.0232547,-1.01328114,-1.04912202,-1.02304507,-1.12744792,-1.00115128,-1.10313036;0.36310585,0.47253908,0.50095628,0.47564222,0.62616701,0.58801754,0.67889357,0.71127736,0.83050653,0.77772152,0.91392152,0.9144895,0.89117073;-1.69116823,-1.72470385,-1.79903922,-1.73563594,-1.81944602,-1.79562359,-1.75829541,-1.82531922,-1.85707642,-1.72613751,-1.8759529,-1.75543227,-1.82306207
-0.96459589,-0.84442272,-0.89389652,-0.88469433,-0.89629482,-1.00285365,-0.99042329,-0.88459538,-0.95862715,-0.95312843,-0.88183273,-1.00152339,-0.86053109;0.47317389,0.60868386,0.48441656,0.58839231,0.73103977,0.79699092,0.80822046,0.85060243,0.78973711,0.86551784,0.95062526,1.09003406,0.97803191;-1.72919155,-1.56217429,-1.6245687,-1.44840312,-1.48345757,-1.39500994,-1.35757153,-1.11478021,-1.08689647,-0.95318199,-1.0241492,-0.81430102,-0.7161478
1.24722316,1.21144522,1.28727976,1.29064927,1.30765488,1.39233555,1.24562941,1.25167669,1.20867224,1.19086033,1.2112763,1.26895055,1.24986875;-0.94371523,-0.90419019,-0.7212323,-0.73952361,-0.59033946,-0.65994479,-0.54087713,-0.5859479,-0.49224622,-0.38146034,-0.44068855,-0.27943798,-0.2702872;-0.15793911,0.11670088,0.06877101,0.18470137,0.42117336,0.52402278,0.60680099,0.63504743,0.72679383,0.83424262,0.87656498,1.14542735,1.08561577
0.94203706,1.04046569,1.01329519,1.051412,1.02120739,1.05905695,1.12679171,1.039206,1.13530711,1.0469977,1.00487285,1.18975828,1.11412905;2.03446831,2.05705942,1.96967637,2.07640377,2.0217985,2.03591362,2.02418763,1.92097188,1.87405398,1.96414032,1.98392304,1.93724943,1.83195431;1.11642144,1.08428765,0.9655193,0.92693453,0.82995032,0.72959527,0.52049546,0.52605733,0.43661457,0.32955308,0.17517051,0.07446454,-0.08750455
0.27032293,0.11782661,0.15980366,0.25105107,0.1457298,0.21895317,0.27167679,0.24023973,0.29520919,0.33615791,0.31159757,0.36080719,0.2064671;-1.45845008,-1.43155776,-1.48022035,-1.41194844,-1.4009684,-1.47782361,-1.31469369,-1.36948732,-1.21036624,-1.23708978,-1.26863137,-1.12830084,-1.15463509;-1.56662213,-1.51023134,-1.45490255,-1.33317371,-1.38445317,-1.23994464,-1.22915194,-1.02936236,-1.01203631,-0.94919938,-0.88961247,-0.73578865,-0.72601005
0.50624662,0.50320841,0.51424502,0.51940267,0.54915611,0.51634283,0.390131,0.50975121,0.48576397,0.54704118,0.39132093,0.40350042,0.38687784;1.32832013,1.36294448,1.26047521,1.1637669,1.25776136,1.16598602,1.154847,1.09009871,1.09336099,1.08055625,0.94793615,0.9888156,0.78395603;-1.13641087,-1.28071153,-1.29478616,-1.46398606,-1.48164548,-1.55045559,-1.66608278,-1.72635244,-1.75054552,-1.75033149,-1.78611332,-1.75434422,-1.83817888
-0.88686706,-0.83613708,-0.74216822,-0.70861068,-0.87107374,-0.72823995,-0.82679781,-0.78132701,-0.8453837,-0.90522695,-0.86887608,-0.88113436,-0.86444198;0.04562034,0.09908067,0.05967946,0.08282716,0.20961935,0.28579886,0.33817094,0.35075773,0.41706933,0.31572665,0.40120463,0.50645532,0.52569334;2.05176347,2.10470507,2.0993104,1.88353267,1.96998258,1.91687452,1.87269147,1.84564115,1.72218545,1.73660917,1.65522953,1.711483,1.5227509
1.13002074,1.24961358,1.22731906,1.11261857,1.23943088,1.13223548,1.23970249,1.2099101,1.21092122,1.17556631,1.30219444,1.16207153,1.24869588;-0.54225159,-0.42619014,-0.5335485,-0.67212858,-0.69069963,-0.7770423,-0.6631951,-0.84487343,-0.82978749,-0.78950788,-0.88887557,-0.96492146,-0.94417093;0.98894322,1.07850835,1.19326921,1.26337564,1.22379881,1.48205995,1.57818078,1.61760808,1.51908892,1.69644806,1.79066922,1.89035481,1.75443168
0.25767754,0.18210141,0.27938307,0.19775794,0.32099151,0.17353013,0.14588037,0.17517466,0.30789049,0.19512649,0.3220245,0.17696223,0.36490953;-0.95267868,-0.97282212,-1.00878492,-0.93336584,-0.7929178,-0.80670341,-0.86864799,-0.71865815,-0.7416477,-0.6183559,-0.55960797,-0.5361702,-0.54497718;-0.3941457,-0.27694977,-0.20668058,-0.24674776,-0.10828886,0.0314731,0.12614023,0.25017392,0.44025183,0.46969125,0.51550986,0.75627487,0.73220663
-0.40759402,-0.59062149,-0.51716669,-0.49312393,-0.61452462,-0.50189604,-0.47431523,-0.62098873,-0.63215377,-0.57242714,-0.61798292,-0.54295418,-0.48330999;-0.96156188,-1.01962502,-1.01104422,-1.1976829,-1.13073175,-1.25469768,-1.24762179,-1.30562415,-1.37913312,-1.41787175,-1.40779613,-1.38702654,-1.33146791;-1.73735373,-1.58662642,-1.57583938,-1.43325254,-1.39811572,-1.42828713,-1.36860878,-1.28611851,-1.13330716,-1.13386033,-0.96871575,-0.85976469,-0.70166578
0.74005565,0.82274571,0.73157437,0.77183237,0.74216984,0.83090726,0.81315258,0.93052989,0.78162247,0.75778577,0.81564952,0.78367191,0.91222348;1.83910836,1.77547932,1.87597668,1.92910018,1.93713632,1.92265315,1.90758397,1.89172862,1.86555762,2.07509401,2.00691517,1.96561783,1.92175284;-1.87543319,-1.7195582,-1.78592678,-1.76280166,-1.58147704,-1.58023174,-1.60266758,-1.46868144,-1.52143813,-1.42757886,-1.37433493,-1.26938034,-1.16626787
-0.75869776,-0.78416235,-0.68396964,-0.84261976,-0.67543016,-0.68003561,-0.68898703,-0.74843399,-0.62715526,-0.62275649,-0.81107281,-0.7878885,-0.67277657;-1.04455128,-1.11345222,-1.12698196,-1.20777378,-1.18801573,-1.18230447,-1.33441733,-1.24434464,-1.3732405,-1.33789615,-1.41700211,-1.51048175,-1.43335515;-1.68649254,-1.72386368,-1.5681853,-1.55881897,-1.46357957,-1.58364197,-1.38051504,-1.3316207,-1.34361692,-1.24220879,-1.10629063,-1.09643225,-0.89376002
